county_fips,county_name,workforce_base,pop_total_base,mig_mean_pct,mig_std_pct,state_fips,estimate_type,acs_overlap_note,wf_end_p5,wf_end_p10,wf_end_p25,wf_end_p50,wf_end_p75,wf_end_p90,wf_end_p95,wf_end_mean,annual_retirements_end,annual_entries_end,pct_change_end,wf_mid_p50,pct_change_mid,forecast_end_year,forecast_start_year
131,Rogers County,58723.0,98610.0,0.9597120209278717,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,59044.8686237662,59433.45714522907,60170.734779625156,61009.94907272539,61769.90693393423,62493.0611873193,62944.480837874784,60990.032276570375,1170.2701315846784,1031.5591400313485,3.89,60113.692104695714,2.37,2035,2026
011,Blaine County,4778.0,8570.0,1.0297217755459105,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,4843.906016367932,4875.538004251467,4933.390252055257,4995.670047963314,5057.687425860326,5118.150858086921,5155.29770966938,4996.756238831011,98.33104920298376,94.87317224277587,4.56,4879.183016081841,2.12,2035,2026
027,Cleveland County,194035.0,300047.0,1.029245419231561,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,200435.13255157517,202024.25429539598,204734.2014346677,207490.97800835018,210316.78118818015,213027.56242480586,214922.49102658636,207521.25258832853,3211.541850683162,2735.2836322612998,6.93,203118.34702969232,4.68,2035,2026
143,Tulsa County,407269.0,680794.0,0.7594348535667648,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,422994.6044169456,425798.8913551951,430581.59896419244,435992.58983429905,442075.0807762624,447226.9915330281,450342.38362207345,436378.99593678897,7317.644342014754,7767.247490929625,7.05,425937.3892620816,4.58,2035,2026
073,Kingfisher County,8661.0,15430.0,0.6189119282273057,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,9017.241442919229,9074.322810474026,9186.39052691306,9312.505360644316,9426.943186706547,9546.500477219495,9617.297181870144,9309.838066070526,157.49674623426114,185.0428004086921,7.52,9038.37403304665,4.36,2035,2026
145,Wagoner County,51352.0,86609.0,1.2032314431950182,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,54038.84148073087,54360.9339580097,54993.67349971181,55739.060763574846,56512.20181312037,57155.689529539355,57577.95381550476,55756.771922376625,1027.567530297914,922.0879300254096,8.54,54061.33155997972,5.28,2035,2026
109,Oklahoma County,485372.0,806199.0,0.9293792300900546,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,513498.0413916714,517593.1027301299,523711.4663575148,530384.0645265294,537822.3480957737,543894.8406033225,547495.4233989869,530684.5129671729,8552.924330201953,9379.747506589514,9.27,512205.1253040291,5.53,2035,2026
083,Logan County,31430.0,51938.0,1.6037005321574922,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,33353.38691685549,33598.61744505855,33937.955288716774,34393.53273514,34824.858817886256,35233.9156701974,35453.85322382445,34387.116832805186,679.3908031058805,515.8312216751334,9.43,33231.86448219181,5.73,2035,2026
013,Bryan County,28492.0,48253.0,1.1728739171756315,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,30232.120754888707,30431.072578901465,30803.95756153007,31224.25299354568,31660.81200964319,32056.750638713696,32271.94685934072,31237.315483181024,540.2950088236535,521.6907172440019,9.59,30133.53248406585,5.76,2035,2026
087,McClain County,26862.0,45273.0,1.8891328229261868,0.5,40,ACS 5-year,ACS 5-year vintage rows are overlapping period estimates,30718.118848882343,30916.470598678483,31291.63434480876,31691.715369851925,32122.635537775634,32496.634716180048,32736.61070389425,31703.364001409464,592.6914738228081,505.42620084485543,17.98,29778.700106304907,10.86,2035,2026
